"","date","window_mean_time","window_start","window_end","station_observations_in_window","system_bikes_in","system_spaces_free","system_broken_bikes","system_capacity","segment","period","season","Mean.TemperatureC","MeanDew.PointC","Mean.Humidity","Mean.Sea.Level.PressurehPa","Mean.VisibilityKm","Mean.Wind.SpeedKm.h","Precipitationmm","CloudCover","fog","precip","tstorm","tornado","isWeekend","predict_day_spaces_free"
"2217",2016-05-12,2016-05-12 09:58:00,1463046480,1463047680,157,693,1315,347,2355,2217,"morning","spring",14,12,88,1000,9,8,0.25,6,FALSE,TRUE,FALSE,FALSE,FALSE,0.531269672720569
"2218",2016-05-12,2016-05-12 12:57:00,1463057220,1463058420,157,701,1319,335,2355,2218,"afternoon","spring",14,12,88,1000,9,8,0.25,6,FALSE,TRUE,FALSE,FALSE,FALSE,0.531269672720569
"2219",2016-05-12,2016-05-12 15:57:00,1463068020,1463069220,155,635,1363,332,2330,2219,"afternoon","spring",14,12,88,1000,9,8,0.25,6,FALSE,TRUE,FALSE,FALSE,FALSE,0.531269672720569
"2220",2016-05-12,2016-05-12 21:58:00,1463089680,1463090880,155,711,1286,330,2327,2220,"night","spring",14,12,88,1000,9,8,0.25,6,FALSE,TRUE,FALSE,FALSE,FALSE,0.531269672720569
"2221",2016-05-13,2016-05-13 00:59:00,1463100540,1463101740,156,733,1269,338,2340,2221,"late","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2222",2016-05-13,2016-05-13 03:57:00,1463111220,1463112420,156,734,1270,336,2340,2222,"late","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2223",2016-05-13,2016-05-13 06:59:00,1463122140,1463123340,156,637,1363,340,2340,2223,"early","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2224",2016-05-13,2016-05-13 09:58:00,1463132880,1463134080,158,707,1331,341,2379,2224,"morning","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2225",2016-05-13,2016-05-13 15:57:00,1463154420,1463155620,158,654,1385,340,2379,2225,"afternoon","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2226",2016-05-13,2016-05-13 18:59:00,1463165340,1463166540,157,684,1333,347,2364,2226,"evening","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2227",2016-05-13,2016-05-13 21:58:00,1463176080,1463177280,156,709,1310,340,2359,2227,"night","spring",15,12,83,999,11,5,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.544112416143137
"2228",2016-05-14,2016-05-14 00:57:00,1463186820,1463188020,156,706,1314,339,2359,2228,"late","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2229",2016-05-14,2016-05-14 03:59:00,1463197740,1463198940,156,720,1298,341,2359,2229,"late","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2230",2016-05-14,2016-05-14 06:57:00,1463208420,1463209620,157,696,1335,333,2364,2230,"early","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2231",2016-05-14,2016-05-14 09:59:00,1463219340,1463220540,158,686,1359,334,2379,2231,"morning","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2232",2016-05-14,2016-05-14 12:58:00,1463230080,1463231280,158,670,1385,324,2379,2232,"afternoon","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2233",2016-05-14,2016-05-14 15:59:00,1463240940,1463242140,157,687,1347,330,2364,2233,"afternoon","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2234",2016-05-14,2016-05-14 18:58:00,1463251680,1463252880,157,679,1360,325,2364,2234,"evening","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2235",2016-05-14,2016-05-14 21:59:00,1463262540,1463263740,156,694,1336,329,2359,2235,"night","spring",18,12,76,1003,11,8,0,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.553913239949935
"2236",2016-05-15,2016-05-15 00:58:00,1463273280,1463274480,155,695,1321,326,2342,2236,"late","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2237",2016-05-15,2016-05-15 03:57:00,1463284020,1463285220,155,707,1300,335,2342,2237,"late","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2238",2016-05-15,2016-05-15 06:58:00,1463294880,1463296080,156,685,1320,342,2347,2238,"early","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2239",2016-05-15,2016-05-15 09:57:00,1463305620,1463306820,158,659,1394,326,2379,2239,"morning","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2240",2016-05-15,2016-05-15 12:59:00,1463316540,1463317740,158,665,1368,346,2379,2240,"afternoon","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2241",2016-05-15,2016-05-15 15:59:00,1463327340,1463328540,158,644,1390,345,2379,2241,"afternoon","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2242",2016-05-15,2016-05-15 18:57:00,1463338020,1463339220,157,647,1383,334,2364,2242,"evening","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2243",2016-05-15,2016-05-15 21:59:00,1463348940,1463350140,156,703,1338,318,2359,2243,"night","spring",16,8,61,1011,14,6,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,0.534417041031303
"2244",2016-05-16,2016-05-16 00:58:00,1463359680,1463360880,156,718,1330,311,2359,2244,"late","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2245",2016-05-16,2016-05-16 03:59:00,1463370540,1463371740,156,715,1329,315,2359,2245,"late","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2246",2016-05-16,2016-05-16 06:58:00,1463381280,1463382480,157,620,1430,314,2364,2246,"early","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2247",2016-05-16,2016-05-16 12:59:00,1463402940,1463404140,158,658,1403,326,2387,2247,"afternoon","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2248",2016-05-16,2016-05-16 15:58:00,1463413680,1463414880,157,610,1441,321,2372,2248,"afternoon","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2249",2016-05-16,2016-05-16 18:59:00,1463424540,1463425740,157,658,1377,337,2372,2249,"evening","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2250",2016-05-16,2016-05-16 21:58:00,1463435280,1463436480,157,696,1354,322,2372,2250,"night","spring",13,7,63,1017,12,8,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,0.529505697582514
"2251",2016-05-17,2016-05-17 00:58:00,1463446080,1463447280,157,711,1325,336,2372,2251,"late","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2252",2016-05-17,2016-05-17 03:59:00,1463456940,1463458140,157,708,1329,335,2372,2252,"late","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2253",2016-05-17,2016-05-17 06:58:00,1463467680,1463468880,157,625,1425,322,2372,2253,"early","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2254",2016-05-17,2016-05-17 09:58:00,1463478480,1463479680,157,660,1377,335,2372,2254,"morning","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2255",2016-05-17,2016-05-17 12:57:00,1463489220,1463490420,158,678,1379,330,2387,2255,"afternoon","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2256",2016-05-17,2016-05-17 15:59:00,1463500140,1463501340,158,643,1412,332,2387,2256,"afternoon","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2257",2016-05-17,2016-05-17 18:58:00,1463510880,1463512080,157,685,1356,331,2372,2257,"evening","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2258",2016-05-17,2016-05-17 21:57:00,1463521620,1463522820,157,714,1326,332,2372,2258,"night","spring",16,7,58,1016,12,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.542861677295072
"2259",2016-05-18,2016-05-18 00:58:00,1463532480,1463533680,157,720,1327,325,2372,2259,"late","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2260",2016-05-18,2016-05-18 03:57:00,1463543220,1463544420,157,736,1313,323,2372,2260,"late","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2261",2016-05-18,2016-05-18 06:59:00,1463554140,1463555340,157,631,1411,330,2372,2261,"early","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2262",2016-05-18,2016-05-18 09:58:00,1463564880,1463566080,157,661,1369,342,2372,2262,"morning","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2263",2016-05-18,2016-05-18 12:58:00,1463575680,1463576880,158,677,1391,319,2387,2263,"afternoon","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2264",2016-05-18,2016-05-18 15:59:00,1463586540,1463587740,157,618,1429,325,2372,2264,"afternoon","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2265",2016-05-18,2016-05-18 18:58:00,1463597280,1463598480,157,698,1334,340,2372,2265,"evening","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2266",2016-05-18,2016-05-18 22:00:00,1463608200,1463609400,157,712,1329,331,2372,2266,"night","spring",17,9,65,1014,12,6,0.51,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.53882356507128
"2267",2016-05-19,2016-05-19 00:58:00,1463618880,1463620080,157,706,1334,332,2372,2267,"late","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2268",2016-05-19,2016-05-19 03:57:00,1463629620,1463630820,157,713,1326,333,2372,2268,"late","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2269",2016-05-19,2016-05-19 06:59:00,1463640540,1463641740,157,605,1442,325,2372,2269,"early","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2270",2016-05-19,2016-05-19 09:59:00,1463651340,1463652540,157,643,1387,342,2372,2270,"morning","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2271",2016-05-19,2016-05-19 12:58:00,1463662080,1463663280,157,628,1411,333,2372,2271,"afternoon","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2272",2016-05-19,2016-05-19 15:57:00,1463672820,1463674020,156,607,1420,330,2357,2272,"afternoon","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2273",2016-05-19,2016-05-19 19:13:00,1463684580,1463685780,157,639,1392,341,2372,2273,"evening","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2274",2016-05-19,2016-05-19 22:01:00,1463694660,1463695860,154,667,1344,334,2345,2274,"night","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2275",2016-05-19,2016-05-19 22:08:00,1463695080,1463696280,157,680,1356,336,2372,2275,"night","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2276",2016-05-19,2016-05-19 22:16:00,1463695560,1463696760,156,667,1356,334,2357,2276,"night","spring",15,11,77,1009,12,10,0.76,4,FALSE,TRUE,FALSE,FALSE,FALSE,0.537755050354966
"2277",2016-05-20,2016-05-20 01:06:00,1463705760,1463706960,157,696,1350,326,2372,2277,"late","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2278",2016-05-20,2016-05-20 04:07:00,1463716620,1463717820,157,708,1328,336,2372,2278,"early","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2279",2016-05-20,2016-05-20 07:03:00,1463727180,1463728380,157,599,1441,332,2372,2279,"early","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2280",2016-05-20,2016-05-20 07:12:00,1463727720,1463728920,156,599,1427,331,2357,2280,"early","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2281",2016-05-20,2016-05-20 10:02:00,1463737920,1463739120,157,632,1410,330,2372,2281,"morning","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2282",2016-05-20,2016-05-20 12:58:00,1463748480,1463749680,154,611,1384,334,2329,2282,"afternoon","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2283",2016-05-20,2016-05-20 13:05:00,1463748900,1463750100,157,620,1411,341,2372,2283,"afternoon","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2284",2016-05-20,2016-05-20 13:13:00,1463749380,1463750580,154,612,1380,331,2323,2284,"afternoon","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2285",2016-05-20,2016-05-20 16:07:00,1463759820,1463761020,158,606,1446,335,2387,2285,"evening","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2286",2016-05-20,2016-05-20 16:07:00,1463759820,1463761020,158,606,1446,335,2387,2285,"afternoon","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2287",2016-05-20,2016-05-20 19:07:00,1463770620,1463771820,157,629,1409,334,2372,2286,"evening","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2288",2016-05-20,2016-05-20 22:06:00,1463781360,1463782560,153,633,1351,335,2319,2287,"night","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2289",2016-05-20,2016-05-20 22:08:00,1463781480,1463782680,157,648,1381,343,2372,2288,"night","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2290",2016-05-20,2016-05-20 22:11:00,1463781660,1463782860,152,625,1349,338,2312,2289,"night","spring",17,6,48,1016,15,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.549347054929469
"2291",2016-05-21,2016-05-21 01:08:00,1463792280,1463793480,157,673,1354,345,2372,2290,"late","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2292",2016-05-21,2016-05-21 01:10:00,1463792400,1463793600,154,644,1345,335,2324,2291,"late","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2293",2016-05-21,2016-05-21 04:07:00,1463803020,1463804220,157,694,1342,336,2372,2292,"late","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2294",2016-05-21,2016-05-21 04:07:00,1463803020,1463804220,157,694,1342,336,2372,2292,"early","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2295",2016-05-21,2016-05-21 07:06:00,1463813760,1463814960,157,666,1376,330,2372,2293,"early","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2296",2016-05-21,2016-05-21 07:08:00,1463813880,1463815080,152,660,1316,322,2298,2294,"early","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2297",2016-05-21,2016-05-21 10:12:00,1463824920,1463826120,157,622,1407,343,2372,2295,"morning","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2298",2016-05-21,2016-05-21 13:06:00,1463835360,1463836560,158,622,1424,341,2387,2296,"afternoon","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2299",2016-05-21,2016-05-21 13:09:00,1463835540,1463836740,156,609,1406,340,2355,2297,"afternoon","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2300",2016-05-21,2016-05-21 15:59:00,1463845740,1463846940,158,599,1454,334,2387,2298,"afternoon","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2301",2016-05-21,2016-05-21 15:59:00,1463845740,1463846940,158,599,1454,334,2387,2298,"evening","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2302",2016-05-21,2016-05-21 19:07:00,1463857020,1463858220,157,630,1404,338,2372,2299,"evening","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2303",2016-05-21,2016-05-21 19:09:00,1463857140,1463858340,153,612,1376,309,2297,2300,"evening","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2304",2016-05-21,2016-05-21 22:08:00,1463867880,1463869080,157,629,1407,336,2372,2301,"night","spring",17,9,51,1019,24,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0.551574261684982
"2305",2016-05-22,2016-05-22 01:05:00,1463878500,1463879700,157,626,1406,340,2372,2302,"late","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2306",2016-05-22,2016-05-22 04:07:00,1463889420,1463890620,157,661,1376,335,2372,2303,"early","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2307",2016-05-22,2016-05-22 04:07:00,1463889420,1463890620,157,661,1376,335,2372,2303,"late","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2308",2016-05-22,2016-05-22 04:10:00,1463889600,1463890800,152,649,1329,318,2296,2304,"early","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2309",2016-05-22,2016-05-22 07:04:00,1463900040,1463901240,156,654,1369,334,2357,2305,"early","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2310",2016-05-22,2016-05-22 10:06:00,1463910960,1463912160,156,615,1415,326,2356,2306,"morning","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2311",2016-05-22,2016-05-22 10:08:00,1463911080,1463912280,157,617,1429,326,2372,2307,"morning","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2312",2016-05-22,2016-05-22 10:10:00,1463911200,1463912400,152,611,1368,317,2296,2308,"morning","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2313",2016-05-22,2016-05-22 13:10:00,1463922000,1463923200,158,634,1409,344,2387,2309,"afternoon","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2314",2016-05-22,2016-05-22 13:18:00,1463922480,1463923680,155,617,1388,333,2338,2310,"afternoon","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2315",2016-05-22,2016-05-22 16:15:00,1463933100,1463934300,157,596,1438,338,2372,2311,"evening","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2316",2016-05-22,2016-05-22 19:05:00,1463943300,1463944500,157,606,1421,345,2372,2312,"evening","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2317",2016-05-22,2016-05-22 22:04:00,1463954040,1463955240,157,639,1393,340,2372,2313,"night","spring",19,11,57,1016,13,6,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,0.553237548552272
"2318",2016-05-23,2016-05-23 01:07:00,1463965020,1463966220,157,637,1388,347,2372,2314,"late","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2319",2016-05-23,2016-05-23 04:01:00,1463975460,1463976660,155,626,1374,341,2341,2315,"early","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2320",2016-05-23,2016-05-23 04:01:00,1463975460,1463976660,155,626,1374,341,2341,2315,"late","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2321",2016-05-23,2016-05-23 04:06:00,1463975760,1463976960,157,645,1381,346,2372,2316,"early","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2322",2016-05-23,2016-05-23 04:06:00,1463975760,1463976960,157,645,1381,346,2372,2316,"late","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2323",2016-05-23,2016-05-23 04:09:00,1463975940,1463977140,153,626,1348,334,2308,2317,"early","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2324",2016-05-23,2016-05-23 04:09:00,1463975940,1463977140,153,626,1348,334,2308,2317,"late","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2325",2016-05-23,2016-05-23 07:05:00,1463986500,1463987700,157,575,1467,330,2372,2318,"early","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2326",2016-05-23,2016-05-23 10:06:00,1463997360,1463998560,156,622,1392,343,2357,2319,"morning","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2327",2016-05-23,2016-05-23 10:13:00,1463997780,1463998980,154,614,1373,339,2326,2320,"morning","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2328",2016-05-23,2016-05-23 16:08:00,1464019080,1464020280,157,605,1434,333,2372,2321,"evening","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2329",2016-05-23,2016-05-23 16:08:00,1464019080,1464020280,157,605,1434,333,2372,2321,"afternoon","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2330",2016-05-23,2016-05-23 16:10:00,1464019200,1464020400,156,603,1420,332,2355,2322,"evening","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2331",2016-05-23,2016-05-23 19:05:00,1464029700,1464030900,152,657,1311,325,2293,2323,"evening","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2332",2016-05-23,2016-05-23 19:07:00,1464029820,1464031020,157,667,1375,330,2372,2324,"evening","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2333",2016-05-23,2016-05-23 22:10:00,1464040800,1464042000,157,684,1351,337,2372,2325,"night","spring",14,7,60,1009,11,13,7.11,5,FALSE,TRUE,TRUE,FALSE,FALSE,0.533183932817107
"2334",2016-05-24,2016-05-24 01:03:00,1464051180,1464052380,156,676,1341,327,2344,2326,"late","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2335",2016-05-24,2016-05-24 04:04:00,1464062040,1464063240,154,680,1305,322,2307,2327,"early","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2336",2016-05-24,2016-05-24 04:04:00,1464062040,1464063240,154,680,1305,322,2307,2327,"late","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2337",2016-05-24,2016-05-24 04:06:00,1464062160,1464063360,156,683,1335,326,2344,2328,"early","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2338",2016-05-24,2016-05-24 04:06:00,1464062160,1464063360,156,683,1335,326,2344,2328,"late","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2339",2016-05-24,2016-05-24 07:01:00,1464072660,1464073860,156,586,1429,329,2344,2329,"early","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2340",2016-05-24,2016-05-24 07:10:00,1464073200,1464074400,155,586,1415,328,2329,2330,"early","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2341",2016-05-24,2016-05-24 10:11:00,1464084060,1464085260,157,627,1416,329,2372,2331,"morning","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2342",2016-05-24,2016-05-24 13:11:00,1464094860,1464096060,157,622,1417,332,2371,2332,"afternoon","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2343",2016-05-24,2016-05-24 16:11:00,1464105660,1464106860,158,582,1459,346,2387,2333,"evening","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2344",2016-05-24,2016-05-24 16:20:00,1464106200,1464107400,155,575,1429,334,2338,2334,"evening","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
"2345",2016-05-24,2016-05-24 19:05:00,1464116100,1464117300,156,613,1409,336,2358,2335,"evening","spring",17,4,43,1009,19,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0.540718100467246
