"Anno";"CodiceIstat";"DenominazioneComune";"LocalitDiSvolgimento";"Tipologia";"GiorniDiMercato";"Cadenza";"Periodicit";"PosteggiOccupatialimentarieNonAlimentari";"PosteggiOccupatialimentari";"PosteggiOccupatinonAlimentari";"PosteggiOccupatiproduttoriagricoli";"TotalePosteggioccupati";"PosteggiLiberialimentarieNonAlimentari";"PosteggiLiberialimentari";"PosteggiLiberinonAlimentari";"PosteggiLiberiproduttoriagricoli";"TotalePosteggiliberi";"TotalePosteggi";"Prov";""
"2014";" 001272 ";"TORINO";"VALLETTE";"Mercato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"15";"12";"0";"27";"0";"0";"2";"0";"2";"29";"Torino";""
"2014";" 001292 ";"VENARIA REALE";"PIAZZA DE GASPERI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"19";"16";"1";"36";"0";"1";"1";"1";"3";"39";"Torino";""
"2014";" 001292 ";"VENARIA REALE";"PIAZZA NENNI";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Torino";""
"2014";" 001292 ";"VENARIA REALE";"PIAZZA NENNI";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Torino";""
"2014";" 001300 ";"VILLAFRANCA PIEMONTE";"piazza Cavour (Ala Comunale)";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Torino";""
"2014";" 002016 ";"BORGOSESIA";"piazza Mazzini, piazza Martiri, via Combattenti";"Mercato";"sab.";"Settimanale";"Annuale";"0";"22";"66";"4";"92";"0";"1";"11";"0";"12";"104";"Vercelli";""
"2014";" 002017 ";"BORGO VERCELLI";"PIAZZA XX SETTEMBRE";"Mercato";"mer.";"Settimanale";"Annuale";"0";"6";"2";"1";"9";"0";"0";"4";"0";"4";"13";"Vercelli";""
"2014";" 002021 ";"BURONZO";"PIAZZA COLONNELLO GIOVANNI SOLANO";"Mercato";"sab.";"Settimanale";"Annuale";"0";"7";"1";"1";"9";"1";"0";"3";"1";"5";"14";"Vercelli";""
"2014";" 002142 ";"STROPPIANA";"PIAZZA LIBERTA'";"Mercato";"sab.";"Settimanale";"Annuale";"0";"4";"2";"0";"6";"0";"3";"2";"1";"6";"12";"Vercelli";""
"2014";" 003001 ";"AGRATE CONTURBIA";"PIAZZA COLLOBBIANO";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Novara";""
"2014";" 003006 ";"ARMENO";"Piazza Vittoria, Via Cavour";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"7";"2";"11";"0";"0";"7";"1";"8";"19";"Novara";""
"2014";" 003032 ";"CAMERI";"PIAZZALE SALVO D'ACQUISTO";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Annuale";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Novara";""
"2014";" 003045 ";"CAVAGLIO D'AGOGNA";"VIA ROMA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"2";"0";"4";"0";"0";"0";"0";"0";"4";"Novara";""
"2014";" 003051 ";"COLAZZA";"piazza Milano";"Mercato";"lun.";"Settimanale";"Stagionale";"0";"3";"3";"0";"6";"0";"0";"0";"0";"0";"6";"Novara";""
"2014";" 003058 ";"CUREGGIO";"P.zza C. Battisti";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"6";"1";"10";"0";"0";"0";"0";"0";"10";"Novara";""
"2014";" 003116 ";"PETTENASCO";"Piazza Unit� d'Itlia";"Mercato";"mar.";"Settimanale";"Annuale";"5";"2";"2";"1";"10";"0";"0";"0";"1";"1";"11";"Novara";""
"2014";" 003131 ";"ROMENTINO";"PIAZZA BONOMI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"7";"11";"1";"19";"0";"0";"1";"0";"1";"20";"Novara";""
"2014";" 003139 ";"SIZZANO";"PIAZZA PRONE";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"4";"0";"0";"1";"5";"7";"Novara";""
"2014";" 004003 ";"ALBA";"PIAZZA CAGNASSO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"14";"19";"12";"45";"17";"0";"0";"48";"65";"110";"Cuneo";""
"2014";" 004033 ";"BROSSASCO";"PIAZZA DELLA LIBERTA'";"Mercato";"mer.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"3";"4";"2";"9";"10";"Cuneo";""
"2014";" 004059 ";"CAVALLERMAGGIORE";"PIAZZALE EINAUDI";"Mercato";"dom.";"Settimanale";"Annuale";"10";"0";"0";"0";"10";"0";"0";"0";"0";"0";"10";"Cuneo";""
"2014";" 001313 ";"VIU'";"PIAZZA MERCATO - VIA TORINO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"6";"11";"1";"18";"0";"0";"1";"0";"1";"19";"Torino";""
"2014";" 002049 ";"CRESCENTINO";"LOCALITA' CENTRO STORICO";"Mercato";"ven.";"Settimanale";"Annuale";"5";"35";"82";"4";"126";"0";"0";"0";"0";"0";"126";"Vercelli";""
"2014";" 002071 ";"LIVORNO FERRARIS";"PIAZZA POSSIS - VIALE IV NOVEMBRE - VIA SISMODI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"16";"44";"3";"63";"0";"0";"19";"0";"19";"82";"Vercelli";""
"2014";" 002107 ";"QUARONA";"P.za Combattenti";"Mercato";"mer.";"Settimanale";"Annuale";"0";"5";"16";"1";"22";"0";"0";"1";"0";"1";"23";"Vercelli";""
"2014";" 002133 ";"SANTHIA'";"PIAZZA ZAPELLONI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"30";"83";"5";"118";"0";"1";"2";"0";"3";"121";"Vercelli";""
"2014";" 002142 ";"STROPPIANA";"PIAZZA LIBERTA'";"Mercato";"mar.";"Settimanale";"Annuale";"0";"6";"4";"0";"10";"0";"3";"1";"1";"5";"15";"Vercelli";""
"2014";" 002158 ";"VERCELLI";"P.ZZA MAZZINI";"Mercato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"11";"0";"3";"14";"0";"4";"0";"0";"4";"18";"Vercelli";""
"2014";" 003041 ";"CASALVOLONE";"PIAZZA CASTELLO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"5";"4";"0";"9";"0";"0";"4";"2";"6";"15";"Novara";""
"2014";" 003047 ";"CAVALLIRIO";"VIA RANZINI - VIA SAN ROCCO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"2";"4";"0";"6";"0";"3";"5";"1";"9";"15";"Novara";""
"2014";" 003108 ";"OLEGGIO";"P.zza Martiri, via Roma, Via Novara, Viale Don Minzoni, Viale Mazzini, Viale Paganini";"Mercato";"lun.";"Settimanale";"Annuale";"0";"13";"124";"4";"141";"0";"7";"3";"1";"11";"152";"Novara";""
"2014";" 004025 ";"BORGO SAN DALMAZZO";"Via GIOVANNI XXIII";"Mercato";"lun.";"Settimanale";"Annuale";"0";"3";"1";"0";"4";"0";"1";"4";"2";"7";"11";"Cuneo";""
"2014";" 004029 ";"BRA";"PIAZZA XX SETTEMBRE - CORSO GARIBALDI - PIAZZA GIOLITTI";"Mercato";"mer.";"Settimanale";"Annuale";"0";"12";"35";"31";"78";"0";"2";"5";"0";"7";"85";"Cuneo";""
"2014";" 001292 ";"VENARIA REALE";"ADIACENZE JUVENTUS STADIUM";"Posteggio isolato";"dom.";"Settimanale";"Annuale";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Torino";""
"2014";" 001297 ";"VICO CANAVESE";"Via Campolungo";"Mercato";"lun.";"Settimanale";"Annuale";"0";"5";"1";"0";"6";"0";"0";"0";"1";"1";"7";"Torino";""
"2014";" 002002 ";"ALAGNA VALSESIA";"PIAZZA CIRCONVALLAZIONE";"Mercato";"gio.";"Settimanale";"Stagionale";"0";"5";"28";"1";"34";"0";"0";"0";"0";"0";"34";"Vercelli";""
"2014";" 002093 ";"PEZZANA";"PIAZZA LIBERTA'";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"1";"0";"4";"0";"1";"2";"1";"4";"8";"Vercelli";""
"2014";" 003115 ";"PELLA";"PIAZZA MOTTA";"Posteggio isolato";"dom.";"Settimanale";"Stagionale";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Novara";""
"2014";" 004041 ";"CARAMAGNA PIEMONTE";"Piazza Castello";"Mercato";"ven.";"Settimanale";"Annuale";"0";"6";"4";"1";"11";"0";"0";"0";"0";"0";"11";"Cuneo";""
"2014";" 004049 ";"CASTELLETTO STURA";"Piazza degli Spiantati";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"1";"1";"5";"2";"4";"2";"1";"9";"14";"Cuneo";""
"2014";" 004059 ";"CAVALLERMAGGIORE";"VIA ROMA";"Mercato";"lun.";"Settimanale";"Annuale";"0";"8";"29";"2";"39";"0";"1";"6";"3";"10";"49";"Cuneo";""
"2014";" 002015 ";"BORGO D'ALE";"PIAZZA VERDI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"5";"4";"1";"10";"0";"0";"4";"0";"4";"14";"Vercelli";""
"2014";" 002071 ";"LIVORNO FERRARIS";"VIA SALUGGIA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Vercelli";""
"2014";" 002102 ";"POSTUA";"PIAZZA DELLE SCUOLE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"3";"0";"0";"0";"3";"3";"Vercelli";""
"2014";" 002150 ";"TRONZANO VERCELLESE";"VIA SANTHIA'";"Mercato";"gio.";"Settimanale";"Annuale";"0";"11";"9";"1";"21";"0";"3";"10";"0";"13";"34";"Vercelli";""
"2014";" 003008 ";"ARONA";"PIAZZA SAN ROCCO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"2";"1";"0";"3";"3";"Novara";""
"2014";" 003106 ";"NOVARA";"P.ZZA DONATELLO";"Mercato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"6";"0";"0";"0";"6";"6";"Novara";""
"2014";" 003133 ";"SAN MAURIZIO D'OPAGLIO";"Piazza I Maggio";"Mercato";"mar.";"Settimanale";"Annuale";"2";"4";"5";"1";"12";"0";"0";"0";"0";"0";"12";"Novara";""
"2014";" 004025 ";"BORGO SAN DALMAZZO";"Via VALDIERI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"3";"3";"0";"6";"6";"Cuneo";""
"2014";" 001306 ";"VILLAR PELLICE";"PARCO PUBBLICO FLISSIA";"Posteggio isolato";"mar. gio. sab. dom.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"Torino";""
"2014";" 001306 ";"VILLAR PELLICE";"VIA FOURCA";"Posteggio isolato";"mar. gio. sab. dom.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"Torino";""
"2014";" 002006 ";"ARBORIO";"PIAZZA DOMENICO MARCHETTI";"Mercato";"lun.";"Settimanale";"Annuale";"0";"3";"2";"0";"5";"0";"1";"3";"1";"5";"10";"Vercelli";""
"2014";" 002011 ";"BIANZE'";"Piazza Sant'Eusebio - Via Massimo d'Azeglio";"Mercato";"lun.";"Settimanale";"Annuale";"0";"6";"5";"0";"11";"0";"3";"13";"0";"16";"27";"Vercelli";""
"2014";" 002088 ";"OLCENENGO";"PIAZZA PAIETTA";"Posteggio isolato";"sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"Vercelli";""
"2014";" 002152 ";"VALDUGGIA";"PIAZZA FALDA - PIAZZA G. FERRARI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"5";"1";"0";"6";"0";"5";"7";"0";"12";"18";"Vercelli";""
"2014";" 002158 ";"VERCELLI";"P.ZZA CAVOUR";"Mercato";"mar. ven.";"Settimanale";"Annuale";"0";"11";"114";"0";"125";"0";"0";"6";"0";"6";"131";"Vercelli";""
"2014";" 003008 ";"ARONA";"VIALE CROCE ROSSA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"4";"2";"1";"7";"0";"1";"0";"1";"2";"9";"Novara";""
"2014";" 003036 ";"CARPIGNANO SESIA";"Piazze Liberta', Piazza Marconi e Via Dante";"Mercato";"mer.";"Settimanale";"Annuale";"0";"7";"29";"1";"37";"0";"1";"4";"0";"5";"42";"Novara";""
"2014";" 003076 ";"GOZZANO";"PIAZZA FERRINI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"2";"0";"0";"0";"2";"2";"Novara";""
"2014";" 003077 ";"GRANOZZO CON MONTICELLO";"AREA PARCHEGGIO VIA SETTE MARTIRI";"Mercato";"gio.";"Settimanale";"Annuale";"2";"0";"0";"0";"2";"6";"0";"0";"0";"6";"8";"Novara";""
"2014";" 003088 ";"MAGGIORA";"piazza Antonelli";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"2";"Novara";""
"2014";" 003106 ";"NOVARA";"VIA REDIPUGLIA ANG. VIA AQUILEIA";"Mercato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"3";"0";"0";"0";"3";"3";"Novara";""
"2014";" 003149 ";"TRECATE";"VIA FERRARIS";"Mercato";"sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"1";"0";"1";"2";"2";"Novara";""
"2014";" 003158 ";"VESPOLATE";"Largo Matteotti";"Mercato";"mar.";"Settimanale";"Annuale";"0";"5";"17";"0";"22";"0";"0";"0";"0";"0";"22";"Novara";""
"2014";" 004011 ";"BARBARESCO";"PIAZZA DEL MUNICIPIO";"Mercato";"dom.";"Settimanale";"Annuale";"0";"2";"2";"0";"4";"1";"0";"0";"0";"1";"5";"Cuneo";""
"2014";" 004019 ";"BENE VAGIENNA";"P.ZZA BOTERO - P.ZZA S. FRANCESCO - V. ROMA - V. GAZZERA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"10";"26";"3";"39";"0";"0";"3";"2";"5";"44";"Cuneo";""
"2014";" 004045 ";"CASALGRASSO";"PIAZZA ANUNZIATA";"Mercato";"mar.";"Settimanale";"Annuale";"0";"5";"4";"1";"10";"0";"4";"2";"1";"7";"17";"Cuneo";""
"2014";" 001293 ";"VEROLENGO";"piazza della Vittoria";"Mercato";"sab.";"Settimanale";"Annuale";"0";"4";"2";"0";"6";"0";"7";"17";"3";"27";"33";"Torino";""
"2014";" 001310 ";"VIRLE PIEMONTE";"VIA CONTESSA BIRAGO";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"3";"1";"6";"2";"2";"3";"2";"9";"15";"Torino";""
"2014";" 001314 ";"VOLPIANO";"PIAZZA MADONNA DELLE GRAZIE";"Mercato";"sab.";"Settimanale";"Annuale";"0";"14";"17";"3";"34";"0";"0";"6";"0";"6";"40";"Torino";""
"2014";" 002059 ";"FORMIGLIANA";"PIAZZA EUROPA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"3";"1";"0";"2";"6";"9";"Vercelli";""
"2014";" 002128 ";"SALUGGIA";"PIAZZA PARROCCHIALE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"1";"0";"4";"0";"0";"0";"0";"0";"4";"Vercelli";""
"2014";" 002148 ";"TRINO";"C.SO ITALIA/LARGO GEISENHEIM/PIAZZA MAZZINI";"Mercato";"mer.";"Settimanale";"Annuale";"27";"0";"0";"0";"27";"3";"0";"0";"0";"3";"30";"Vercelli";""
"2014";" 002158 ";"VERCELLI";"RIONE ISOLA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Vercelli";""
"2014";" 003008 ";"ARONA";"PIAZZA PRINCIPALE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"4";"0";"0";"0";"4";"4";"Novara";""
"2014";" 003012 ";"BARENGO";"Loc. Piazza delle ex Scuole in Via P. Bellini n. 25";"Mercato";"mar. gio.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"1";"4";"0";"5";"7";"Novara";""
"2014";" 003040 ";"CASALINO";"cameriano piazza mercato";"Mercato";"mer.";"Settimanale";"Annuale";"4";"0";"0";"0";"4";"7";"0";"0";"1";"8";"12";"Novara";""
"2014";" 003100 ";"MOMO";"P.zza Liberta'";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"6";"0";"8";"0";"0";"0";"0";"0";"8";"Novara";""
"2014";" 003106 ";"NOVARA";"VIA ALLA CHIESA - LUMELLOGNO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"0";"2";"0";"2";"0";"0";"3";"0";"3";"5";"Novara";""
"2014";" 003108 ";"OLEGGIO";"Via Mezzomerico (P.le Cimitero)";"Posteggio isolato";"mer. gio. ven. sab. dom.";"Settimanale";"Annuale";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Novara";""
"2014";" 003109 ";"OLEGGIO CASTELLO";"PIAZZA COMOLLI";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"12";"0";"0";"0";"12";"14";"Novara";""
"2014";" 004034 ";"BUSCA";"PZA SAVOIA - VIA UMBERTO - PZA REGINA MARGHERITA- PZA FLI MARIANO - PZA S MARIA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"18";"65";"6";"89";"0";"1";"7";"4";"12";"101";"Cuneo";""
"2014";" 001293 ";"VEROLENGO";"piazza della Vittoria";"Mercato";"mar.";"Settimanale";"Annuale";"0";"6";"8";"2";"16";"0";"5";"11";"1";"17";"33";"Torino";""
"2014";" 001303 ";"VILLAR DORA";"PIAZZA DONATORI DI SANGUE";"Mercato";"gio.";"Settimanale";"Annuale";"5";"0";"0";"1";"6";"8";"0";"0";"1";"9";"15";"Torino";""
"2014";" 001305 ";"VILLAR FOCCHIARDO";"Piazza Abegg";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"5";"4";"13";"4";"0";"0";"2";"6";"19";"Torino";""
"2014";" 001308 ";"VILLASTELLONE";"PIAZZA LIBERTA'";"Mercato";"lun.";"Settimanale";"Annuale";"0";"12";"26";"4";"42";"3";"0";"0";"0";"3";"45";"Torino";""
"2014";" 001315 ";"VOLVERA";"PIAZZA PERTINI";"Mercato";"lun.";"Settimanale";"Annuale";"0";"14";"40";"7";"61";"0";"0";"0";"0";"0";"61";"Torino";""
"2014";" 002057 ";"FOBELLO";"PIAZZA DEL PARCHEGGIO LUNGO LA S.P. VALMASTALLONE";"Mercato";"dom.";"Settimanale";"Stagionale";"0";"0";"2";"2";"4";"0";"0";"0";"0";"0";"4";"Vercelli";""
"2014";" 002061 ";"GATTINARA";"corsi centro storico";"Mercato";"mar.";"Settimanale";"Annuale";"0";"17";"81";"3";"101";"0";"0";"4";"0";"4";"105";"Vercelli";""
"2014";" 002158 ";"VERCELLI";"VIA MARTIRI DEL KIWU";"Mercato";"mar. ven.";"Settimanale";"Annuale";"1";"0";"0";"0";"1";"4";"0";"0";"0";"4";"5";"Vercelli";""
"2014";" 003002 ";"AMENO";"Piazza Marconi";"Mercato";"mar.";"Settimanale";"Annuale";"0";"2";"3";"0";"5";"0";"0";"0";"0";"0";"5";"Novara";""
"2014";" 003032 ";"CAMERI";"VIA SABBIONCELLI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"9";"45";"0";"54";"0";"2";"0";"1";"3";"57";"Novara";""
"2014";" 003043 ";"CASTELLETTO SOPRA TICINO";"VIA CADUTI PER LA LIBERTA'";"Mercato";"sab.";"Settimanale";"Annuale";"0";"6";"11";"2";"19";"0";"2";"9";"0";"11";"30";"Novara";""
"2014";" 003103 ";"NEBBIUNO";"PIAZZA CENTRO SPORTIVO / PIAZZA IV NOVEMBRE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"1";"0";"4";"0";"3";"3";"2";"8";"12";"Novara";""
"2014";" 003106 ";"NOVARA";"L.GO CANTORE";"Mercato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"2";"0";"0";"0";"2";"2";"Novara";""
"2014";" 003108 ";"OLEGGIO";"Piazzale Teatro";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"2";"0";"4";"0";"1";"1";"0";"2";"6";"Novara";""
"2014";" 003115 ";"PELLA";"PIAZZA MOTTA";"Posteggio isolato";"dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Novara";""
"2014";" 003149 ";"TRECATE";"VIA MAZZINI - VIA VERDI - VIA MACALLE'-FRAZ.SAN MARTINO";"Mercato";"mer.";"Settimanale";"Annuale";"0";"17";"67";"0";"84";"0";"2";"2";"2";"6";"90";"Novara";""
"2014";" 004028 ";"BOVES";"piazza Italia";"Mercato";"sab.";"Settimanale";"Annuale";"0";"0";"36";"0";"36";"0";"0";"0";"0";"0";"36";"Cuneo";""
"2014";" 001292 ";"VENARIA REALE";"ADIACENZE JUVENTUS STADIUM";"Posteggio isolato";"dom.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Torino";""
"2014";" 001311 ";"VISCHE";"PIAZZA CADUTI VISCHESI PER LA LIBERTA'";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"2";"1";"6";"0";"0";"0";"0";"0";"6";"Torino";""
"2014";" 002007 ";"ASIGLIANO VERCELLESE";"PIAZZA DELLA CHIESA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"7";"6";"0";"13";"0";"0";"0";"0";"0";"13";"Vercelli";""
"2014";" 002090 ";"PALAZZOLO VERCELLESE";"piazza giovane italia";"Mercato";"gio.";"Settimanale";"Annuale";"0";"2";"3";"0";"5";"2";"0";"1";"0";"3";"8";"Vercelli";""
"2014";" 003008 ";"ARONA";"L.GO VIDALE";"Mercato";"dom.";"Settimanale";"Stagionale";"5";"0";"0";"0";"5";"0";"0";"0";"1";"1";"6";"Novara";""
"2014";" 003060 ";"DIVIGNANO";"PIAZZA MATTEOTTI";"Posteggio isolato";"gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Novara";""
"2014";" 003093 ";"MASSINO VISCONTI";"via viotti";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"2";"0";"5";"0";"0";"1";"0";"1";"6";"Novara";""
"2014";" 003106 ";"NOVARA";"L.GO LEONARDI";"Mercato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"1";"3";"12";"0";"16";"0";"0";"0";"0";"0";"16";"Novara";""
"2014";" 003106 ";"NOVARA";"VIA COLLODI ANG. VIA SFORZA - PERNATE";"Mercato";"mar. mer. gio.";"Settimanale";"Annuale";"8";"0";"0";"0";"8";"1";"0";"0";"1";"2";"10";"Novara";""
"2014";" 003112 ";"ORTA SAN GIULIO";"Piazza Motta";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"17";"0";"21";"0";"0";"0";"0";"0";"21";"Novara";""
"2014";" 003143 ";"SUNO";"PIAZZA MARTIRI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"3";"5";"0";"8";"9";"Novara";""
"2014";" 004001 ";"ACCEGLIO";"PIAZZA NAIS";"Mercato";"dom.";"Settimanale";"Stagionale";"0";"5";"13";"4";"22";"0";"0";"0";"0";"0";"22";"Cuneo";""
"2014";" 004002 ";"AISONE";"AISONE - P.ZZA NUOVA";"Mercato";"mar.";"Settimanale";"Annuale";"0";"3";"1";"0";"4";"0";"0";"0";"0";"0";"4";"Cuneo";""
"2014";" 004003 ";"ALBA";"CENTRO STORICO";"Mercato";"sab.";"Settimanale";"Annuale";"2";"50";"150";"51";"253";"7";"0";"0";"9";"16";"269";"Cuneo";""
"2014";" 004016 ";"BEINETTE";"PIAZZA UMBERTO";"Mercato";"mer.";"Settimanale";"Annuale";"0";"5";"2";"0";"7";"0";"1";"4";"2";"7";"14";"Cuneo";""
"2014";" 004029 ";"BRA";"PIAZZA GIOLITTI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"0";"31";"33";"0";"3";"0";"0";"3";"36";"Cuneo";""
"2014";" 004037 ";"CANALE";"PIAZZA SAN BERNARDINO - PIAZZA DELLA VITTORIA";"Mercato";"dom.";"Settimanale";"Annuale";"0";"1";"9";"0";"10";"2";"0";"0";"0";"2";"12";"Cuneo";""
"2014";" 004042 ";"CARDE'";"PIAZZA MARTIRI DELLA LIBERTA'";"Mercato";"mar.";"Settimanale";"Annuale";"0";"2";"2";"0";"4";"0";"0";"1";"1";"2";"6";"Cuneo";""
"2014";" 004043 ";"CARRU'";"CAPOLUOGO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"11";"48";"20";"79";"0";"4";"16";"0";"20";"99";"Cuneo";""
"2014";" 001302 ";"VILLARBASSE";"VIA MARIA VITTONE";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"3";"1";"8";"0";"0";"1";"0";"1";"9";"Torino";""
"2014";" 001312 ";"VISTRORIO";"PIAZZA CAVOUR";"Mercato";"mer.";"Settimanale";"Annuale";"0";"6";"3";"0";"9";"0";"0";"0";"0";"0";"9";"Torino";""
"2014";" 002003 ";"ALBANO VERCELLESE";"PIAZZA ROMA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"1";"1";"0";"2";"1";"1";"1";"1";"4";"6";"Vercelli";""
"2014";" 002061 ";"GATTINARA";"corso Cavour";"Mercato";"ven.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"2";"Vercelli";""
"2014";" 002115 ";"RIVE";"PIAZZA XXIV MAGGIO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"3";"3";"0";"6";"0";"0";"0";"0";"0";"6";"Vercelli";""
"2014";" 003049 ";"CERANO";"Piazzale ex Cotonificio Valle Ticino";"Mercato";"mar.";"Settimanale";"Annuale";"0";"15";"43";"2";"60";"0";"0";"0";"0";"0";"60";"Novara";""
"2014";" 003065 ";"FARA NOVARESE";"Piazza XXV Aprile";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"3";"0";"6";"0";"1";"6";"1";"8";"14";"Novara";""
"2014";" 003073 ";"GHEMME";"PIAZZA CASTELLO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"7";"19";"1";"27";"0";"4";"6";"1";"11";"38";"Novara";""
"2014";" 004022 ";"BERNEZZO";"P.zza Martiri della Libert�";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"0";"0";"3";"0";"0";"2";"0";"2";"5";"Cuneo";""
"2014";" 004040 ";"CARAGLIO";"VIA ROMA, PIAZZA CAVOUR, PIAZZA MADRE TERESA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"22";"45";"4";"71";"0";"1";"2";"3";"6";"77";"Cuneo";""
"2014";" 001293 ";"VEROLENGO";"via Borgo nuovo vicino civico n. 2 frazione Borgo Revel";"Mercato";"mar.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"3";"0";"0";"0";"3";"3";"Torino";""
"2014";" 001294 ";"VERRUA SAVOIA";"PIAZZA SUPIANO";"Mercato";"dom.";"Settimanale";"Annuale";"2";"1";"0";"0";"3";"1";"0";"0";"2";"3";"6";"Torino";""
